Label,Text,Tweet,News headline
SUBJ-ARTICLE,"Trying To Save America, One Unborn Child At A Time... #MAGA #AmericaFirst https://t.co/VWAP0Y7o4s","Trying To Save America, One Unborn Child At A Time... #MAGA #AmericaFirst https://t.co/VWAP0Y7o4s",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,What Hypocrisy!,What Hypocrisy! They are censoring speech. The first and second amendment is under constant attack for those on the right. https://t.co/71dEhRJ3yX,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,They are censoring speech.,What Hypocrisy! They are censoring speech. The first and second amendment is under constant attack for those on the right. https://t.co/71dEhRJ3yX,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,The first and second amendment is under constant attack for those on the right. https://t.co/71dEhRJ3yX,What Hypocrisy! They are censoring speech. The first and second amendment is under constant attack for those on the right. https://t.co/71dEhRJ3yX,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter is censoring conservative #ProLife candidates!,Twitter is censoring conservative #ProLife candidates! Since when is Twitter a censor? @jack https://t.co/031XE2jXKI,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Since when is Twitter a censor? @jack https://t.co/031XE2jXKI,Twitter is censoring conservative #ProLife candidates! Since when is Twitter a censor? @jack https://t.co/031XE2jXKI,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,,She is not alone. That brings abortion closer to murder for profit. https://t.co/2LZbo3ZYnJ,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,#TwitterCensorship Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance  https://t.co/9UqiQsLAew via @BreitbartNews,#TwitterCensorship Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance  https://t.co/9UqiQsLAew via @BreitbartNews,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"Come on board, we can help you. https://t.co/e2KmfBTgjh<F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87>","Come on board, we can help you. https://t.co/e2KmfBTgjh<F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87><B8><F0><9F><87><BA><F0><9F><87>",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Stop killing us!        #RedPills https://t.co/CqKdSXeiHv,Stop killing us!        #RedPills https://t.co/CqKdSXeiHv,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,@Claire_Voltaire Meanwhile Breitbart is free to run this actual #fakenews unchallenged. https://t.co/uciIolj1Ol,@Claire_Voltaire Meanwhile Breitbart is free to run this actual #fakenews unchallenged. https://t.co/uciIolj1Ol,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,More social media bias... https://t.co/uAbvmgRXMF,More social media bias... https://t.co/uAbvmgRXMF,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Twitter's decision on this may backfire on them. https://t.co/f12kdUgDeN,Twitter's decision on this may backfire on them. https://t.co/f12kdUgDeN,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUMMARY,.BLOCKED ad for #Blackburn Senate run bc she's against #PP SELLING #BABYPARTS .,".BLOCKED ad for #Blackburn Senate run bc she's against #PP SELLING #BABYPARTS . Who decides these things, @Twitter ?     Man's inhumanity towards #babies RT   @realdonaldtrump  @lo",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
RHET,"Who decides these things, @Twitter ?",".BLOCKED ad for #Blackburn Senate run bc she's against #PP SELLING #BABYPARTS . Who decides these things, @Twitter ?     Man's inhumanity towards #babies RT   @realdonaldtrump  @lo",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Man's inhumanity towards #babies RT @realdonaldtrump @lo,".BLOCKED ad for #Blackburn Senate run bc she's against #PP SELLING #BABYPARTS . Who decides these things, @Twitter ?     Man's inhumanity towards #babies RT   @realdonaldtrump  @lo",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,#Twitter Blocks #MarshaBlackburn #Senate Announcement Because of Her #ProLife Stance - Breitbart https://t.co/lsBTmTpnYf @AppSame @Leahr77,#Twitter Blocks #MarshaBlackburn #Senate Announcement Because of Her #ProLife Stance - Breitbart https://t.co/lsBTmTpnYf @AppSame @Leahr77,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,@Twitter blocks video of @VoteMarsha re-election campaign<F0><9F><98><A0> https://t.co/1Gtzral6Ei,@Twitter blocks video of @VoteMarsha re-election campaign<F0><9F><98><A0> https://t.co/1Gtzral6Ei,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Wow https://t.co/4mtToO4uhl,Wow https://t.co/4mtToO4uhl,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Proof of Shadow banning &amp; shunning Conservatives https://t.co/8bS0kk0P5h,Proof of Shadow banning &amp; shunning Conservatives https://t.co/8bS0kk0P5h,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Hey Twitter management: support free speech or perish. https://t.co/Ize4CpJtBc,Hey Twitter management: support free speech or perish. https://t.co/Ize4CpJtBc,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,#DefundPlannedParenthood don<E2><80><99>t need them!,#DefundPlannedParenthood don<E2><80><99>t need them! Can<E2><80><99>t have both ways! Abortion &amp; contraceptives! https://t.co/GOOgDPpWH0,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Can<E2><80><99>t have both ways!,#DefundPlannedParenthood don<E2><80><99>t need them! Can<E2><80><99>t have both ways! Abortion &amp; contraceptives! https://t.co/GOOgDPpWH0,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Abortion &amp; contraceptives! https://t.co/GOOgDPpWH0,#DefundPlannedParenthood don<E2><80><99>t need them! Can<E2><80><99>t have both ways! Abortion &amp; contraceptives! https://t.co/GOOgDPpWH0,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Panned parenthood needs to be defunded completely and shutdown. https://t.co/2jZahpDSHP,Panned parenthood needs to be defunded completely and shutdown. https://t.co/2jZahpDSHP,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,WOW!,WOW! Shut down for Anti PP Remarks!<F0><9F><98><A1>Twitter Blocks Marsha Blackburn Senate Announcement Because of Pro-Life Stance https://t.co/23Q3wCcBBj,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Shut down for Anti PP Remarks!,WOW! Shut down for Anti PP Remarks!<F0><9F><98><A1>Twitter Blocks Marsha Blackburn Senate Announcement Because of Pro-Life Stance https://t.co/23Q3wCcBBj,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
HEADLINE,<F0><9F><98><A1>Twitter Blocks Marsha Blackburn Senate Announcement Because of Pro-Life Stance https://t.co/23Q3wCcBBj,WOW! Shut down for Anti PP Remarks!<F0><9F><98><A1>Twitter Blocks Marsha Blackburn Senate Announcement Because of Pro-Life Stance https://t.co/23Q3wCcBBj,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,"And the question is finally answered, who decides what is acceptable and what is intolerable... it<E2><80><99>s Twitter.","And the question is finally answered, who decides what is acceptable and what is intolerable... it<E2><80><99>s Twitter. The new free-speech Authority https://t.co/KY2RzLcKzN",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,The new free-speech Authority https://t.co/KY2RzLcKzN,"And the question is finally answered, who decides what is acceptable and what is intolerable... it<E2><80><99>s Twitter. The new free-speech Authority https://t.co/KY2RzLcKzN",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUBJ-ARTICLE,"No, the fact that it's utter BULLSHIT (like everything else u spew) is why https://t.co/PUyNnjLWjw","No, the fact that it's utter BULLSHIT (like everything else u spew) is why https://t.co/PUyNnjLWjw",Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
SUMMARY,@Twitter blocks Marsha Blackburn Senate announcement bcz she exposed @PPact re selling baby parts!,@Twitter blocks Marsha Blackburn Senate announcement bcz she exposed @PPact re selling baby parts! But it's t truth! https://t.co/Wt1szqm5sX,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,But it's t truth! https://t.co/Wt1szqm5sX,@Twitter blocks Marsha Blackburn Senate announcement bcz she exposed @PPact re selling baby parts! But it's t truth! https://t.co/Wt1szqm5sX,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Unbelievable! https://t.co/Jh8iHcMzIR,Unbelievable! https://t.co/Jh8iHcMzIR,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,Great candidate!!,Great candidate!!               TN will stay Red!! https://t.co/E5xjvvUtEO,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
COMMENT,TN will stay Red!! https://t.co/E5xjvvUtEO,Great candidate!!               TN will stay Red!! https://t.co/E5xjvvUtEO,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
DIRECT,Vote 4 Marsha https://t.co/sGBH3tsIjp,Vote 4 Marsha https://t.co/sGBH3tsIjp,Twitter Blocks Marsha Blackburn Senate Announcement Because of Her Pro-Life Stance
QUOTE,[I]t's difficult to put surveillance equipment back in the box it came from. @M_Feeney https://t.co/kxcxCIT79u,[I]t's difficult to put surveillance equipment back in the box it came from. @M_Feeney https://t.co/kxcxCIT79u,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,Looking for real world connections to 1984?,"Looking for real world connections to 1984? Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/QYCLSCtPAP #umhslearns","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/QYCLSCtPAP #umhslearns","Looking for real world connections to 1984? Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/QYCLSCtPAP #umhslearns","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,"HIST-213: Paranoia, anyone?","HIST-213: Paranoia, anyone? When It Comes to Surveillance, Watch the Watchmen https://t.co/xduXpuCqzY","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/xduXpuCqzY","HIST-213: Paranoia, anyone? When It Comes to Surveillance, Watch the Watchmen https://t.co/xduXpuCqzY","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Matthew Feeney:'When It Comes to Surveillance, Watch the Watchmen': https://t.co/sY8qT1aoI8","Matthew Feeney:'When It Comes to Surveillance, Watch the Watchmen': https://t.co/sY8qT1aoI8 Easy to say, difficult to put in practice!","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,"Easy to say, difficult to put in practice!","Matthew Feeney:'When It Comes to Surveillance, Watch the Watchmen': https://t.co/sY8qT1aoI8 Easy to say, difficult to put in practice!","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,increasing surveillance by US police,"increasing surveillance by US police: When It Comes to Surveillance, Watch the Watchmen https://t.co/dubNbFh5Gq","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/dubNbFh5Gq","increasing surveillance by US police: When It Comes to Surveillance, Watch the Watchmen https://t.co/dubNbFh5Gq","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,Demand to know if the police are spying on you. https://t.co/qPrhpDrUiV,Demand to know if the police are spying on you. https://t.co/qPrhpDrUiV,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,What https://t.co/S0nnkYclAr,What https://t.co/S0nnkYclAr,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
DIRECT,"Please take note Madam Speaker @MMViverito - you can be an even greater hero to communities of color, immigrants, and the Trump resistance.","Please take note Madam Speaker @MMViverito - you can be an even greater hero to communities of color, immigrants, and the Trump resistance. Put the power of your office behind the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
DIRECT,Put the power of your office behind the,"Please take note Madam Speaker @MMViverito - you can be an even greater hero to communities of color, immigrants, and the Trump resistance. Put the power of your office behind the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUBJ-ARTICLE,"For y'all, @donnaehoward @MegwinEnglish https://t.co/gDM3rQg76W","For y'all, @donnaehoward @MegwinEnglish https://t.co/gDM3rQg76W","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,"On the increasing use of #surveillance technology by police<E2><80><94>i.e. facial recognition, stingrays, &amp; drones @M_Feeney https://t.co/oHn2slisX9","On the increasing use of #surveillance technology by police<E2><80><94>i.e. facial recognition, stingrays, &amp; drones @M_Feeney https://t.co/oHn2slisX9","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,"Actually, isn't that a compliment?","Actually, isn't that a compliment?  And you can always sue.... https://t.co/DiAlJDDKAm","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,And you can always sue.... https://t.co/DiAlJDDKAm,"Actually, isn't that a compliment?  And you can always sue.... https://t.co/DiAlJDDKAm","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/G3dg7DIxbe","Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/G3dg7DIxbe","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,The right of knowing how being watched is another side to fight for?,The right of knowing how being watched is another side to fight for? Yes seems so. -  https://t.co/UZ49JQRaBy,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,Yes seems so. - https://t.co/UZ49JQRaBy,The right of knowing how being watched is another side to fight for? Yes seems so. -  https://t.co/UZ49JQRaBy,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Opinion | ""When It Comes to #Surveillance, Watch the Watchmen"" https://t.co/2Pnl5cyXpS","Opinion | ""When It Comes to #Surveillance, Watch the Watchmen"" https://t.co/2Pnl5cyXpS","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,"We deserve transparency &amp; details about surveillance tools police are using or considering, but often denied it. https://t.co/Ha9mSSWBnS","We deserve transparency &amp; details about surveillance tools police are using or considering, but often denied it. https://t.co/Ha9mSSWBnS","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUBJ-ARTICLE,Read @M_Feeney 's latest in the @nytimes on police surveillance: https://t.co/2o5ubiOe8c,Read @M_Feeney 's latest in the @nytimes on police surveillance: https://t.co/2o5ubiOe8c,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,Americans need accountability by police and intelligence agencies that claim the need to watch our every move. https://t.co/ESnhLBuieI,Americans need accountability by police and intelligence agencies that claim the need to watch our every move. https://t.co/ESnhLBuieI,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,Police departments should be doing more to keep the public informed about what tactics they<E2><80><99>re using and why https://t.co/dg1yUlKKbY,Police departments should be doing more to keep the public informed about what tactics they<E2><80><99>re using and why https://t.co/dg1yUlKKbY,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
DIRECT,@mrs_batson_dshs look at this! https://t.co/EOdAJdC1Wi,@mrs_batson_dshs look at this! https://t.co/EOdAJdC1Wi,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUBJ-ARTICLE,Sage advice,"Sage advice: When It Comes to Surveillance, Watch the Watchmen https://t.co/I8Hsp8IsdP","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/I8Hsp8IsdP","Sage advice: When It Comes to Surveillance, Watch the Watchmen https://t.co/I8Hsp8IsdP","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/PAUHqoG8mp","When It Comes to Surveillance, Watch the Watchmen https://t.co/PAUHqoG8mp","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,The American people should demand to know whether the police are spying on them. https://t.co/uauNGib9Qd,The American people should demand to know whether the police are spying on them. https://t.co/uauNGib9Qd,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
NON-EN,Lese-Empfehlung: Die H<C3><A4>lfte aller US-B<C3><BC>rger sind bereits in einer Gesichtserkennungs-Datenbank erfasst https://t.co/UpxyDdl4Np #<C3><9C>berwachung,Lese-Empfehlung: Die H<C3><A4>lfte aller US-B<C3><BC>rger sind bereits in einer Gesichtserkennungs-Datenbank erfasst https://t.co/UpxyDdl4Np #<C3><9C>berwachung,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,Half of American adults are already in a law enforcement facial recognition network.  https://t.co/riaCHjKVVp,Half of American adults are already in a law enforcement facial recognition network.  https://t.co/riaCHjKVVp,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
NON-EN,<E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F> https://t.co/PPmkimvHQA,<E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F><E2><AD><90><EF><B8><8F> https://t.co/PPmkimvHQA,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
DIRECT,Why @HburgCouncil needs to pass the Community Control Over Police Surveillance Ordinance. @Hattiesburg_MS #TakeCTRL https://t.co/KIxbKH0bcl,Why @HburgCouncil needs to pass the Community Control Over Police Surveillance Ordinance. @Hattiesburg_MS #TakeCTRL https://t.co/KIxbKH0bcl,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen https://t.co/Nr3t9ChP3s","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen https://t.co/Nr3t9ChP3s","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,...it<E2><80><99>s another for the police to be able to identify you at a distance without having to say a word to you. https://t.co/f66PcRpenK,...it<E2><80><99>s another for the police to be able to identify you at a distance without having to say a word to you. https://t.co/f66PcRpenK,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,#privacy #surveilancy https://t.co/kXmkmrIq02,#privacy #surveilancy https://t.co/kXmkmrIq02,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,The NYPD wants us to blindly trust that their invasive technology doesn't violate our rights.,The NYPD wants us to blindly trust that their invasive technology doesn't violate our rights. We don't: https://t.co/CZhN9bR7BT,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,We don't: https://t.co/CZhN9bR7BT,The NYPD wants us to blindly trust that their invasive technology doesn't violate our rights. We don't: https://t.co/CZhN9bR7BT,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,Why we need to keep an eye on the surveillance equipment of the police by @M_Feeney in @nytimes https://t.co/5ViHMgwwvo,Why we need to keep an eye on the surveillance equipment of the police by @M_Feeney in @nytimes https://t.co/5ViHMgwwvo,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUBJ-ARTICLE,Great piece from @M_Feeney about importance of surveillance tech transparency (P.S. NYC Council: pass the POST Act!) https://t.co/C5bmR4azSQ,Great piece from @M_Feeney about importance of surveillance tech transparency (P.S. NYC Council: pass the POST Act!) https://t.co/C5bmR4azSQ,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,"Of 51 police departments using body cameras, none have strict limits on using footage for facial recognition: https://t.co/s3r1plfpts","Of 51 police departments using body cameras, none have strict limits on using footage for facial recognition: https://t.co/s3r1plfpts","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,Agree.,"Agree. Agree! AGREE! Given how divided our nation is, when @ACLU and @CatoInstitute agree this strongly about the need for local #police #surveillance transparency legislation, the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,Agree!,"Agree. Agree! AGREE! Given how divided our nation is, when @ACLU and @CatoInstitute agree this strongly about the need for local #police #surveillance transparency legislation, the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,AGREE!,"Agree. Agree! AGREE! Given how divided our nation is, when @ACLU and @CatoInstitute agree this strongly about the need for local #police #surveillance transparency legislation, the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,"Given how divided our nation is, when @ACLU and @CatoInstitute agree this strongly about the need for local #police #surveillance transparency legislation, the","Agree. Agree! AGREE! Given how divided our nation is, when @ACLU and @CatoInstitute agree this strongly about the need for local #police #surveillance transparency legislation, the","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,SUMMARY,Communities deserve to know how their police forces are watching them. https://t.co/qcoCOl8TUr https://t.co/heeE2BDVzq,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When #Surveillance Comes, Watch the Watchmen, via @NYT.","When #Surveillance Comes, Watch the Watchmen, via @NYT. <E2><80><9C>Surveillance devices collect information on the innocent.<E2><80><9D> https://t.co/eCP96KvHzq","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,<E2><80><9C>Surveillance devices collect information on the innocent.<E2><80><9D> https://t.co/eCP96KvHzq,"When #Surveillance Comes, Watch the Watchmen, via @NYT. <E2><80><9C>Surveillance devices collect information on the innocent.<E2><80><9D> https://t.co/eCP96KvHzq","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,"Reminder that while fed govt gets most attention, much of most important--and dangerous--surveillance is local level https://t.co/UMOGJWGyxW","Reminder that while fed govt gets most attention, much of most important--and dangerous--surveillance is local level https://t.co/UMOGJWGyxW","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
COMMENT,For the 1984 file,"For the 1984 file: Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/4lkczuHx7L","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/4lkczuHx7L","For the 1984 file: Opinion | When It Comes to Surveillance, Watch the Watchmen https://t.co/4lkczuHx7L","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,no limits on the merger of facial recognition and police body camera technology https://t.co/9ZVYD9BzRL,no limits on the merger of facial recognition and police body camera technology https://t.co/9ZVYD9BzRL,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
META,#marvellous997 Op-Ed Contributor,"#marvellous997 Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen: The<E2><80><A6> https://t.co/GZAHFHS6xc","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen: The<E2><80><A6> https://t.co/GZAHFHS6xc","#marvellous997 Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen: The<E2><80><A6> https://t.co/GZAHFHS6xc","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
META,Opinion at @nytimes,"Opinion at @nytimes: ""Police departments should be doing more, not less, to keep the public informed."" https://t.co/uT3mNra2gs","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,"""Police departments should be doing more, not less, to keep the public informed."" https://t.co/uT3mNra2gs","Opinion at @nytimes: ""Police departments should be doing more, not less, to keep the public informed."" https://t.co/uT3mNra2gs","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,"When it comes to surveillance technology, we should demand to know whether our police are spying on us.         https://t.co/yL0hTDYE0f https://t.co/Ey3fkFVGoe","When it comes to surveillance technology, we should demand to know whether our police are spying on us.         https://t.co/yL0hTDYE0f https://t.co/Ey3fkFVGoe","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,"Drones, StingRays, facial recognition","Drones, StingRays, facial recognition: When It Comes to Surveillance, Watch the Watchmen https://t.co/oLcfizNbDR","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/oLcfizNbDR","Drones, StingRays, facial recognition: When It Comes to Surveillance, Watch the Watchmen https://t.co/oLcfizNbDR","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
RHET,Who Oversees Police Surveillance?,"Who Oversees Police Surveillance? When It Comes to Surveillance, Watch the Watchmen https://t.co/TBUR3m5ckQ","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,"When It Comes to Surveillance, Watch the Watchmen https://t.co/TBUR3m5ckQ","Who Oversees Police Surveillance? When It Comes to Surveillance, Watch the Watchmen https://t.co/TBUR3m5ckQ","Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
QUOTE,It's one thing to be identified once you<E2><80><99>re detained; it<E2><80><99>s another for the police to identify you at a distance https://t.co/HW15l4yQYR,It's one thing to be identified once you<E2><80><99>re detained; it<E2><80><99>s another for the police to identify you at a distance https://t.co/HW15l4yQYR,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
SUMMARY,We can't balance security and liberty if the technology being used for security is kept secret https://t.co/iBBRpySEiC,We can't balance security and liberty if the technology being used for security is kept secret https://t.co/iBBRpySEiC,"Op-Ed Contributor: When It Comes to Surveillance, Watch the Watchmen"
HEADLINE,Houston's Unsinkable Housing Market Undaunted by Storm - New York Times https://t.co/BctWhVfopk,Houston's Unsinkable Housing Market Undaunted by Storm - New York Times https://t.co/BctWhVfopk,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Not even Harvey can stop it! ,Not even Harvey can stop it! We explored how Houston's crazy growth continues. https://t.co/HLLHYbkqYS @ConorDougherty @EtheredgeGeorge,Houston’s Unsinkable Housing Market Undaunted by Storm
META,We explored how Houston's crazy growth continues. https://t.co/HLLHYbkqYS @ConorDougherty @EtheredgeGeorge,Not even Harvey can stop it! We explored how Houston's crazy growth continues. https://t.co/HLLHYbkqYS @ConorDougherty @EtheredgeGeorge,Houston’s Unsinkable Housing Market Undaunted by Storm
SUBJ-ARTICLE,"Interesting view of the post Harvey, Houston real estate market https://t.co/t0V6qh9qVf","Interesting view of the post Harvey, Houston real estate market https://t.co/t0V6qh9qVf",Houston’s Unsinkable Housing Market Undaunted by Storm
